lat,lng
1.7850,33.5940
2.8560,32.4300
0.9300,31.0330
1.0160,34.1910
-0.8340,30.8720
2.2740,32.9530
-0.9370,30.3050
1.9360,33.0610
1.5690,31.7430
0.8670,33.6670
1.3330,34.4200
0.8910,33.9450
-0.3670,31.7000
1.2710,34.6680
3.5240,31.2820
0.6570,30.6600
0.5330,33.7900
3.2510,30.9250
5.7190,-75.7480
4.6360,-75.5670
2.5000,-76.8330
5.6670,-73.0000
4.3950,-75.8020
9.3330,-73.5000
4.5990,-75.6850
4.1600,-76.2330
10.7500,-75.0000
10.0000,-74.5000
6.8330,-73.4170
3.5000,-73.0000
4.6670,-75.6330
4.5330,-75.7040
4.1490,-76.2450
7.1330,0.7330
7.7500,1.2000
9.8000,1.1830
9.7680,1.1050
9.0330,1.4170
6.8830,0.7330
6.9670,1.1330
10.6560,0.1950
11.1040,0.0090
9.6670,0.9170
8.5630,0.9840
10.7500,1.6670
15.4350,106.3830
20.7100,103.8500
20.1870,100.9260
16.5330,106.0230
15.0980,106.4340
20.2400,103.5950
19.9410,104.5140
20.6920,101.9840
14.8140,106.9340
21.0790,102.5060
14.8000,105.9330
20.3420,104.3450
15.7500,106.2500
20.5620,104.4480
15.4660,106.1680
7.2380,19.2180
7.3460,17.9610
4.3810,18.6060
5.7360,21.0500
6.7540,22.0040
42.1980,21.8290
41.3030,20.8300
41.6670,21.7500
41.4140,22.8810
41.9000,22.4170
41.9000,21.3170
42.1560,21.5850
42.0030,22.1790
41.0420,21.4590
41.4170,22.6670
41.4780,20.5590
41.3600,21.5600
42.1330,21.7330
41.9670,22.7690
41.0310,21.3350
41.0890,21.0120
42.0000,21.0000
41.7960,20.9080
42.0830,22.2000
41.6510,21.6620
40.9280,21.4290
42.1040,21.3820
41.7620,22.8890
42.0210,22.5880
41.9490,21.5030
42.0150,21.4410
41.1310,20.8700
42.0610,21.3190
42.0000,21.4170
41.8700,21.9530
41.7160,21.7760
41.5140,21.2150
41.3670,21.2670
41.4410,22.7280
41.9880,21.4590
41.5240,20.5240
41.2410,20.5930
41.4250,21.4550
42.1660,21.9730
41.1780,20.6780
41.9800,21.0640
41.1080,21.3790
41.2730,20.9480
41.8180,22.2350
42.0000,21.3830
41.4760,22.6420
41.2210,21.2030
41.7030,22.8580
42.0500,21.5170
42.0740,21.1240
41.2330,22.7000
41.2030,22.5760
41.6100,20.6000
42.0260,21.5620
41.4670,21.1230
41.8330,21.4330
41.9950,21.5800
41.3450,21.5550
41.5130,20.9590
41.8710,22.2900
42.0000,21.0000
41.9620,22.4920
42.0000,21.3280
41.4420,22.0460
41.6330,22.4670
42.2000,22.3330
41.4430,22.5970
41.9120,21.6820
42.0740,21.0530
41.4950,22.3840
41.4330,22.0120
42.0500,21.4170
41.8830,22.5090
41.3170,22.5600
41.4850,22.0910
42.0310,21.4470
41.7000,22.2000
41.5780,21.9430
41.1420,22.5010
41.9670,20.9810
41.4050,22.2490
41.9240,20.9140
41.8540,22.4440
41.8870,21.5870
41.3360,21.3330
41.5170,21.9460
41.7500,21.9330
42.1700,22.1160
41.8340,20.8860
-9.9270,33.4250
-14.2630,34.1860
-13.2960,33.9080
-15.7530,35.2160
-14.3930,35.3470
-15.9340,35.5000
-16.1670,34.7500
-12.8040,34.0830
-15.6470,34.9400
-13.7200,34.4020
-14.9460,35.5740
-12.0670,34.7330
-13.7620,33.0800
-15.6330,34.5170
-15.4510,34.7000
-11.6530,34.0530
-10.8030,33.8050
-11.8540,33.6080
-16.7500,35.1670
-14.7500,34.7500
-15.6670,35.6670
-15.4300,35.4180
-13.7710,34.4400
-14.0200,33.6840
-13.6010,33.8240
-15.0480,35.0590
-16.1060,35.1510
-13.0000,33.4170
7.5000,1.3330
8.6670,1.0000
7.5180,1.3750
9.6670,0.9170
10.5000,0.5000
7.5000,1.1670
6.5000,1.3330
4.1670,17.6670
6.7500,16.0830
5.9710,15.2630
5.0000,21.3670
5.0830,18.0000
5.5000,23.3330
6.2500,20.7500
5.8670,19.2000
3.5000,16.1670
7.0830,19.3330
4.5000,16.0000
7.0000,18.0000
8.6670,1.0000
7.5000,1.1670
10.5000,0.5000
9.6670,0.9170
6.5000,1.3330
14.5000,-14.2500
8.5000,5.0000
9.0580,7.4950
7.5000,4.5000
8.0000,4.0000
4.7500,6.8280
5.4170,7.5000
11.5000,4.0000
9.1670,9.7500
10.3330,7.7500
7.0000,3.5830
6.5380,3.3520
5.7500,8.5000
10.0000,6.0000
12.0000,11.5000
6.3330,7.0000
12.1670,6.2500
12.1000,9.5600
10.2500,11.1670
6.5000,6.0000
7.3330,8.7500
7.7500,6.7500
8.0000,10.5000
5.5000,6.0000
5.0000,7.8330
13.0830,5.2500
12.2500,7.5000
10.5000,10.0000
7.1670,5.0830
11.5000,8.5000
7.6670,5.2500
5.5000,7.1670a
4.7500,6.0830
9.3330,12.5000
8.5000,8.2500
11.5000,13.0000
6.5000,7.5000
22.6910,92.2350
25.7330,89.2500
24.1500,89.0670
25.9670,88.9500
24.1670,90.4170
25.7500,89.6670
25.2500,89.5000
26.0000,89.2500
8.4600,25.6780
4.5720,28.3950
8.6500,29.8500
9.4740,31.0450
10.0000,32.7000
3.6900,30.7790
7.2740,28.6820
27.4660,89.6420
7.7500,-1.5000
6.5000,-0.5000
5.5000,-2.5000
-8.5240,179.1940
-4.7500,138.0000
-2.7500,103.8330
-6.7500,107.5000
-0.8650,134.0610
0.5010,101.7490
2.0000,99.0000
-2.0000,113.5000
-0.2500,127.5000
-2.6670,106.6670
-8.6570,121.0790
-7.5000,110.0000
-5.0000,105.0000
3.3600,116.5320
-6.2150,106.8450
1.2500,124.8330
-3.8000,102.2660
-4.3930,122.2150
0.0000,110.5000
-1.0000,100.5000
-7.7830,110.3610
-2.5000,115.5000
-4.3330,120.2500
0.5000,116.5000
0.6930,122.4700
-2.5000,119.3330
-8.5000,115.0000
-7.2280,108.5350
-6.0320,106.2030
-3.2380,130.1450
-7.7390,112.5100
-0.9170,122.3540
-1.6000,103.6170
-5.4250,105.2580
-4.2660,15.2800
10.7050,-1.7540
9.9290,-1.8680
10.7350,-1.2910
9.5000,-1.0000
10.3500,-0.8000
10.9170,-0.5170
10.7500,-0.7500
10.3330,-2.2500
34.7500,67.2500
35.0000,68.9170
34.5000,62.0000
34.3330,70.4170
36.7500,67.0000
12.1670,-14.1670
11.3000,-15.0000
12.0000,-16.1670
11.6670,-15.0830
11.1550,-16.0090
11.8830,-15.8430
11.8540,-15.5910
12.1670,-14.7170
12.2500,-15.2500
-6.1640,39.1980
-6.8350,39.1960
-6.8230,39.2700
-6.3170,39.3830
9.5000,-1.0000
10.3330,-2.2500
5.5000,-2.5000
5.7500,0.0000
10.7500,-0.7500
5.5000,-1.0000
7.7500,-1.5000
7.0000,0.5000
6.7500,-1.5000
6.5000,-0.5000
28.6360,77.2240
33.8890,35.4940
11.3330,-84.5830
13.5000,-86.4170
12.2500,-84.2500
14.0000,-84.2500
12.0830,-85.1670
12.9170,-85.6670
13.7500,-85.5830
13.7000,-86.1670
18.4570,-88.3010
17.1910,-88.9750
17.5570,-88.5360
17.5000,-88.1980
18.3040,-88.5210
18.3530,-88.1450
16.3650,-88.4850
17.1530,-89.0810
17.5360,-88.6290
16.3980,-88.5590
17.5690,-88.4050
18.4020,-88.4000
5.5000,-2.5000
9.5000,-1.0000
6.5000,-0.5000
7.0000,0.5000
6.7500,-1.5000
10.7500,-0.7500
5.5000,-1.0000
10.3330,-2.2500
5.7500,0.0000
7.7500,-1.5000
40.9170,45.1670
40.7500,43.8330
40.1830,44.5000
39.9170,44.8330
39.3330,46.2500
39.7500,45.4170
41.0000,44.5000
40.4170,44.7500
40.4170,44.1670
40.1170,44.0000
40.2500,45.4170
38.8650,70.1810
37.8330,69.0000
11.3330,-84.5830
11.7500,-86.2500
13.1670,-86.3330
12.2500,-84.2500
12.9170,-85.6670
13.5000,-86.4170
12.8330,-87.0830
12.0000,-86.1670
11.3000,-85.7500
12.5000,-85.5000
11.8330,-85.9170
12.5830,-86.5830
12.0830,-85.1670
13.7500,-85.5830
13.7000,-86.1670
14.0000,-84.2500
11.0710,2.8670
9.5000,2.2500
6.3650,2.4180
6.6980,1.7420
9.3370,2.6300
6.4800,2.6210
11.2980,2.4390
7.1830,1.9910
18.0260,-77.8430
17.8810,-76.4090
18.4100,-77.9320
18.2070,-77.8580
17.9940,-77.3720
18.3830,-77.8830
18.0440,-76.2770
18.4710,-77.9190
17.7680,-77.2290
17.8700,-77.5670
17.9910,-76.9570
18.4030,-77.1050
17.9970,-76.7940
18.3680,-76.8890
18.4430,-77.2250
18.3080,-76.8020
17.8750,-76.5620
17.9360,-76.7820
18.2190,-78.1330
17.9400,-76.8410
17.9530,-76.7170
17.9000,-77.2830
17.9410,-77.1090
18.3110,-78.1840
17.9370,-76.8410
18.4190,-78.1370
18.2680,-78.3480
14.2500,-87.1670
13.3330,-87.0830
14.0830,-86.5000
41.7170,44.8330
41.5830,43.2670
41.6670,42.0000
41.5170,44.5170
42.7010,42.2150
42.3200,44.1400
41.7500,45.7170
42.2830,44.7500
42.6330,43.1330
42.1670,42.9830
43.0010,41.0050
41.9670,42.2000
47.9170,106.9170
19.8820,96.1420
-4.6910,27.7670
-4.3750,15.9700
-4.0000,18.0000
-5.3330,14.3330
-3.1670,28.2500
2.5000,27.0000
-0.6670,28.7500
0.2000,18.9330
18.0830,102.6670
40.4170,44.1670
39.3330,46.2500
40.2500,45.4170
39.7500,45.4170
40.9170,45.1670
40.4170,44.7500
41.0000,44.5000
40.1170,44.0000
40.7500,43.8330
40.1830,44.5000
39.9170,44.8330
11.1680,-6.2270
11.3000,-6.2000
13.5730,-8.0340
12.6500,-8.0000
11.1590,-5.5260
15.1690,-7.2850
12.3920,-7.5010
11.0070,-8.0370
12.4840,-8.9180
13.8000,-7.5000
-4.1630,13.7110
0.0000,14.5000
-0.5000,16.0000
-3.5330,14.8330
1.3330,15.5000
-3.1000,13.5330
2.0000,17.5000
-4.7900,11.8760
-3.0140,12.3490
-4.2660,15.2800
-2.0000,15.5000
-4.1960,12.0000
19.6000,-72.3000
18.5000,-74.0830
18.3000,-72.4000
19.4890,-71.8570
18.3000,-73.7330
18.4480,-73.4290
12.5000,-1.6670
11.1770,-4.2980
12.3660,-1.5340
13.0000,105.0000
9.9210,-13.0990
9.5900,-13.5470
9.6960,-13.5630
9.5380,-13.6770
9.6130,-13.6300
9.5760,-13.6340
9.4800,-13.7520
7.7050,-4.2320
8.0000,-5.5000
5.3630,-3.9990
5.3500,-3.9790
6.8210,-5.2770
15.5000,107.0000
20.9170,101.3330
19.4670,103.5000
15.7500,106.2500
16.5000,105.7500
21.7500,102.3330
20.5000,104.0000
20.1670,101.5000
14.6670,107.0000
20.2500,102.6670
8.4110,20.6470
5.7680,20.6760
7.2380,19.2180
6.4930,17.4550
7.1560,16.4280
5.9340,15.5960
6.5420,21.9860
10.2850,22.7880
-18.9180,47.5210
-20.0000,47.0000
7.8330,34.5000
6.0590,36.7270
11.0000,35.5000
12.0000,41.5000
20.6920,101.9840
21.7500,102.3330
20.1670,101.5000
20.2500,102.6670
1.4190,172.9840
1.9400,-157.4750
19.0000,-72.4170
28.1700,83.9380
29.3090,80.9150
29.0600,82.3130
27.2400,87.1480
27.4540,85.2230
42.4600,21.4700
42.2330,20.7330
42.8830,20.8670
42.3800,20.4310
42.6730,21.1670
42.3710,21.1550
42.6590,20.2880
6.0000,12.5000
8.6490,-11.6830
9.3380,-12.2940
9.0770,-12.4550
8.3330,-13.1170
9.5370,-11.3690
8.2510,-11.2970
7.5260,-12.5050
8.0140,-11.1290
7.5420,-12.2600
8.7660,-12.7870
8.9650,-12.0330
7.5250,-12.6200
8.0700,-11.7940
21.6060,96.1350
20.8780,95.8580
21.4600,95.3880
17.0000,96.1670
21.9750,96.0840
21.0880,95.0360
19.7450,96.1300
20.4320,96.1390
19.7370,96.2070
40.1920,44.3480
40.4000,44.5190
39.8560,44.6580
40.1800,45.8750
39.9810,44.6250
40.2050,44.6930
39.7650,44.8090
39.8730,44.6700
40.2500,45.4170
40.9880,45.1500
41.2170,44.9140
40.0700,44.0750
39.9810,44.5140
41.1720,44.9990
39.9130,45.4770
39.1860,46.5030
40.0420,44.1470
38.9030,46.2450
40.2730,43.7400
17.5000,105.3330
19.4670,103.5000
18.0830,102.6670
20.2500,102.6670
20.8240,104.0040
16.5650,104.7530
19.7950,103.9440
20.5000,104.0000
17.8720,105.2900
9.6070,-13.5970
44.9330,17.1830
44.0000,17.5830
41.3270,19.8190
33.4170,35.3330
33.8830,35.5000
33.6670,35.8330
33.2500,35.5000
33.9170,35.6670
34.3330,35.9170
-15.5810,-49.6360
-12.0000,-42.0000
-5.0000,-45.0000
-10.5000,-48.0000
-24.5000,-51.3330
-7.2500,-42.3330
-20.5000,-55.0000
-22.0000,-49.0000
-13.0000,-56.0000
-15.7500,-47.7500
-18.0000,-44.0000
40.1170,44.0000
40.2500,45.4170
39.9170,44.8330
40.7500,43.8330
40.9170,45.1670
40.4170,44.1670
39.3330,46.2500
41.0000,44.5000
39.7500,45.4170
40.4170,44.7500
27.6670,115.6670
39.3330,117.3330
39.0000,115.6670
27.0000,107.0000
39.9170,116.3970
23.5000,113.2500
29.1670,120.0000
12.2500,-3.4170
14.3360,-1.3270
13.9640,0.0120
11.6500,-3.4830
13.1810,-1.9790
14.6670,-0.3330
12.6330,-2.2500
11.0650,-0.4520
11.7170,-3.0500
13.4650,-0.3240
12.9260,-7.5260
12.6500,-8.0000
13.4410,-6.2650
8.0000,39.0000
11.5000,38.5000
12.0000,41.5000
7.8330,34.5000
9.5670,42.0140
9.2500,42.1670
9.0250,38.7470
9.0000,39.5000
6.0590,36.7270
7.0000,44.0000
14.1670,38.8330
11.0000,35.5000
9.0000,38.7500
-9.5710,160.1390
-8.4780,159.7570
-9.4330,159.9500
-9.3310,159.5970
-9.5390,160.0930
12.2410,-83.7450
12.3430,-83.6710
13.7330,-84.7770
13.1130,-84.1860
13.9150,-84.4030
12.0140,-83.7640
13.4070,-83.5650
14.0290,-84.5910
14.0000,-84.2500
12.7860,-85.1230
14.0350,-83.3890
14.7420,-83.9720
12.2500,-84.2500
13.2330,-85.3830
26.2120,65.4290
27.7270,66.7880
29.6440,68.8070
30.8490,69.9010
28.8820,66.5320
28.3010,68.1980
30.4360,67.5100
30.3030,68.8460
25.3930,63.1810
27.7500,64.5000
28.9880,63.5910
27.9630,64.5710
29.8410,68.0160
30.9540,68.3400
28.5280,68.4920
30.6990,66.5560
26.0180,63.1100
25.7860,66.6030
30.8180,67.2140
28.9430,69.0690
30.1750,66.7620
28.6670,67.7500
28.3690,67.5430
30.1660,67.6810
31.5540,69.2200
27.4870,66.5870
29.7950,66.7210
28.6260,68.1290
28.4780,65.6440
26.7380,64.2040
29.9850,69.6990
31.3640,69.2070
29.5000,65.6670
10.9480,20.2920
8.3400,17.7660
9.9170,20.8000
11.4480,19.2790
8.7460,16.4850
8.1690,16.4350
8.6240,16.9590
8.7320,16.8070
9.5900,19.2300
9.2730,18.2460
11.0300,20.2830
8.9500,16.5830
8.6270,16.5790
8.4300,18.5800
43.6180,19.3670
44.9970,18.5850
44.7760,17.1860
44.1440,17.4000
43.8220,17.6090
44.7320,18.0870
43.7830,19.2930
44.4170,17.0830
44.9800,16.7140
45.1450,17.2550
44.1850,19.3310
44.6640,19.0200
43.8490,18.3560
44.0970,16.5830
44.9330,17.1830
43.0840,17.9600
44.3500,17.1720
42.9230,17.6160
44.4270,18.0380
43.3830,17.5940
42.8760,18.4300
44.6060,17.8600
43.7330,18.2830
42.7120,18.3440
43.5050,18.4460
44.4460,18.1500
44.7590,19.2140
44.7270,17.3070
44.3860,19.1020
44.8450,18.0150
42.9510,18.0870
44.2990,18.8550
44.6120,17.9860
44.7670,16.6670
44.1330,18.1230
44.9090,17.3010
43.7990,19.0040
44.0820,18.9530
43.4900,18.7470
43.9380,18.8010
44.1330,19.1350
44.9670,15.9430
43.1670,18.5350
44.9430,18.6470
44.3740,16.3810
44.8790,18.4280
44.5330,16.7770
44.3420,17.2710
43.9870,19.4460
43.5570,19.0720
43.8660,18.0430
44.7250,17.3240
43.7180,17.2250
44.2270,18.6930
44.2820,17.0860
43.7590,19.0860
43.0950,18.1700
44.6180,17.3720
44.6350,18.8430
44.1070,19.2970
44.0000,17.5830
-18.6670,-174.0000
-21.2640,-175.1390
40.7500,49.1670
41.7500,46.4170
40.5000,48.3330
39.0000,48.6670
41.1670,48.4170
41.5830,46.6670
39.7500,47.6670
41.0000,45.7500
40.0830,48.9170
38.7010,48.7560
40.6670,47.0000
39.8330,48.0830
40.5000,46.3330
39.2500,48.5000
40.2500,48.1670
41.3330,46.7500
39.6670,49.0000
39.3330,49.0000
39.5000,48.4170
40.8330,48.1670
40.3330,47.1670
40.4170,46.0000
38.7500,48.4170
40.4170,47.7500
41.1670,48.9170
40.2500,47.7500
40.5830,47.8330
41.4170,48.2500
38.5000,48.6670
40.5830,47.4170
41.0830,47.5000
40.0000,47.4170
12.1330,-86.2500
-13.5230,-71.9670
40.8050,44.4940
39.8310,44.7060
39.2070,46.5450
40.8790,45.1490
40.5930,44.3590
38.8880,46.2660
40.1170,44.0000
40.1830,44.5000
40.7940,43.8450
39.5130,46.3380
40.4970,44.7660
40.3540,45.1240
7.1670,2.5830
8.0000,2.1670
9.7500,2.7500
7.0830,1.8330
10.7500,1.6670
9.3330,1.7830
6.6670,2.2500a
11.3330,2.9170
6.3670,2.4170
7.2500,2.1670
6.6170,2.5170
6.5830,1.8330
39.9170,116.3970
17.9670,-76.8000
14.6480,-16.2440
14.4500,-14.5000
12.8100,-16.2260
14.9020,-12.4590
13.8670,-14.0830
14.4220,-16.9640
12.8830,-14.9500
13.0500,-15.7000
14.0170,-15.2000
15.8330,-14.8110
12.5580,-12.1740
13.7710,-13.6670
15.3950,-15.1190
14.2670,-15.9500
15.3650,-16.4340
16.4770,-15.6000
13.3470,-12.0440
12.8480,-15.2500
12.7080,-15.5570
12.4690,-16.7810
14.7320,-17.3270
12.5780,-15.8720
13.6080,-16.4270
12.6500,-15.4260
16.6180,-15.0410
13.8330,-15.4170
15.6560,-13.2550
14.7900,-15.9080
14.6940,-17.4440
15.0000,-14.6670
13.1500,-14.1170
12.4850,-16.5470
14.8340,-17.1060
14.9190,-17.1200
15.5050,-15.9890
14.4500,-16.7000
14.4840,-16.1140
14.9500,-16.2170
14.7210,-17.1820
14.3830,-13.5330
16.4200,-15.7980
13.0500,-16.6000
14.4190,-12.2080
14.7200,-16.6110
15.4420,-16.7270
16.4630,-15.7010
16.3970,-14.3220
15.7220,-15.3630
15.7150,-16.4570
12.8560,-12.3510
12.5830,-16.2720
14.3000,-14.9500
15.1100,-16.6220
15.4330,-16.2170
15.0460,-13.7140
16.0180,-16.4900
14.7250,-17.2710
12.8320,-11.7540
13.5790,-13.7850
14.3580,-16.5860
15.9240,-13.6580
15.1070,-16.8370
24.2500,82.0000
21.3100,76.2300
23.9170,78.0000
22.5000,75.2500
24.3330,75.2500
24.5800,77.7300
21.9670,80.3330
23.4170,75.5000
24.5000,81.0000
22.5000,74.5000
23.5000,78.5000
24.4700,74.8700
22.0250,74.9180
23.5290,80.8310
23.8330,76.7500
26.5000,78.7500
25.7500,78.5000
23.7500,78.7500
21.8230,75.6100
23.7500,79.5830
25.5000,78.0000
22.1170,78.8000
23.5000,76.2500
22.7000,81.0000
24.7500,79.7500
24.7500,79.0000
24.5000,77.5000
22.4170,79.6670
24.7500,81.5000
23.0570,81.6840
22.9170,79.1670
23.1600,79.9500
23.5000,77.4170
22.6670,75.7500
23.2500,77.2500
23.5000,81.5000
22.6670,77.5000
22.2340,76.9640
22.3140,74.3650
26.2000,78.2000
22.8000,81.1000
25.8000,77.0000
26.1670,77.5000
24.2170,82.4210
23.8360,80.3940
21.8330,77.8330
23.2500,78.0830
23.5830,75.1670
21.7500,76.5830
24.5000,80.2500
23.0000,76.1670
-6.3330,39.5000
-4.9710,39.7760
-5.0830,39.8500
-5.9170,39.2830
-5.4170,39.7000
-5.0500,39.6500
-6.1730,39.2110
-5.3000,39.8000
-5.8160,39.2210
-6.2330,39.5330
-4.9060,39.6870
-5.2470,39.7740
-5.0000,39.8330
-6.1000,39.4170
-6.0170,39.2670
-5.9330,39.2500
-5.8750,39.3200
-4.9430,39.7650
-6.2170,39.2170
-6.0080,39.2400
-6.0650,39.2210
-5.2460,39.7670
-6.1670,39.2500
-6.2200,39.2210
-5.4470,39.6100
-6.2500,39.4170
-6.3170,39.3830
-5.3730,39.7180
-6.1770,39.2310
-5.0910,39.7620
-5.8290,39.3020
-5.8500,39.3170
-6.1660,39.2090
-6.1330,39.2170
26.0000,93.0000
20.2500,-10.5000
11.7830,-15.7830
-3.3670,143.5500
6.5000,-9.5000
12.0000,-15.0000
1.0000,7.0000
1.7000,10.5000
8.5000,-11.5000
6.5000,1.3330
-15.2480,23.1270
-16.5000,27.0000
-15.4070,28.2870
43.2570,76.9280
51.1800,71.4460
50.4270,80.2670
52.2830,76.9670
48.5830,58.5830
32.5500,35.8500
32.2970,36.3210
31.0000,36.0000
31.9550,35.9450
31.8330,36.8150
25.9800,69.2940
28.2220,68.4900
27.9630,64.5710
27.5890,68.0000
29.8410,68.0160
24.7240,68.8750
29.5000,65.6670
24.8210,70.1800
30.9540,68.3400
25.1230,68.5360
31.3640,69.2070
25.3700,69.7300
29.6440,68.8070
28.4410,69.5840
26.7370,64.2040
27.5210,68.1920
20.5000,104.0000
21.7500,102.3330
20.9170,101.3330
20.2500,102.6670
19.4670,103.5000
14.6670,107.0000
16.5000,105.7500
14.7500,106.0000
20.1670,101.5000
20.5000,100.5000
15.5000,107.0000
15.7500,106.2500
18.5000,101.5000
5.9670,-8.2000
6.8170,-8.7830
7.3670,-10.3170
5.9170,-9.3670
8.0330,-9.8500
5.3330,-8.7670
6.7330,-10.8170
6.3130,-10.8080
5.3170,-7.8000
4.7830,-8.2170
6.5000,-10.5670
7.1330,-11.0500
-5.3330,14.3330
-4.3750,15.9700
-2.5910,19.3350
10.0870,-13.2130
9.6070,-13.5970
11.6100,-12.0870
8.2080,-9.0690
10.6940,-12.2940
10.4000,-9.2500
10.3380,-10.6960
11.2000,-13.7070
38.8650,70.1810
37.8330,69.0000
40.0000,69.0000
-1.2830,36.8170
41.5000,60.5000
44.2160,58.8300
39.0000,71.0000
41.6670,63.8330
33.0150,69.9990
34.4600,72.5020
42.0830,42.5220
42.1670,42.9830
26.0000,93.5000
25.5000,93.0000
26.6980,91.1510
26.6000,90.2000
26.0000,93.0000
26.5250,90.4910
26.7340,92.0920
7.5000,30.0000
-2.5000,23.5000
-3.5000,30.0000
1.2500,32.5000
-2.0000,30.0000
27.0000,30.0000
1.0000,38.0000
16.0000,30.0000
-6.0000,35.0000
9.0000,39.5000
18.0000,-92.6670
19.3330,-96.6670
21.8330,-104.8330
20.3330,-103.6670
33.6670,69.3330
36.6670,69.7500
36.7500,72.0000
36.7500,67.0000
36.2500,64.8330
33.3400,70.0040
35.7500,69.0000
34.7830,70.1830
34.9500,71.1330
34.5000,69.4170
34.3330,70.4170
36.8330,65.8330
34.0000,65.0000
35.0000,69.5830
35.8330,66.1670
34.2500,68.0000
34.5000,62.0000
31.0000,64.0000
31.0000,65.7500
35.4020,69.9830
31.0000,62.5000
32.8330,66.0000
36.7500,68.7500
33.3330,67.7500
36.0000,67.6670
32.2500,67.2500
33.7500,66.2500
32.4170,68.7500
34.0000,69.2500
32.5000,62.5000
34.7500,67.2500
35.3000,70.8330
35.0000,63.7500
35.0000,68.9170
44.9330,17.1830
43.8490,18.3560
33.6670,35.8330
34.5330,36.1670
33.2500,35.5000
34.2080,36.3000
33.4170,35.3330
33.9170,35.6670
34.3330,35.9170
33.8890,35.4940
46.5000,28.4170
47.6670,28.1670
47.5830,28.5000
46.4170,28.9170
48.0830,27.8330
48.1670,28.2500
46.8330,28.4170
46.5000,29.6670
47.5830,27.7500
47.6670,28.8330
47.9280,27.5350
46.9430,28.7820
47.7630,27.9290
48.2500,27.0000
47.1590,29.0310
47.2500,29.1170
47.0000,28.8330
46.9170,29.2500
47.3330,27.9170
46.1670,28.6670
46.6190,29.3130
48.1670,27.2500
45.9170,28.5830
48.2680,27.6860
47.8740,28.3780
47.1670,28.5830
47.8330,28.6670
46.2500,28.3330
46.8330,29.4500
47.4170,28.8330
48.4170,27.5000
47.0830,28.1670
45.8330,28.3330
47.3330,29.2500
46.5830,28.8330
47.2940,28.3080
47.7500,27.5000
8.4540,-13.2660
8.3230,-13.0950
8.4840,-13.2300
55.0000,134.0000
58.0000,93.0000
64.0000,54.0000
55.7500,37.5000
51.0000,40.5000
13.0000,-14.4170
12.8000,-16.3670
12.7070,-15.5580
-26.4630,32.7780
-16.1450,38.3710
-12.1460,40.5630
-25.8640,32.5840
-21.6270,33.6100
-26.8480,32.8880
-22.7760,32.8000
-23.6550,32.1750
-11.8500,-76.4500
40.5310,19.6360
40.6170,20.6670
40.9420,19.7050
40.4090,19.5910
40.1670,19.8000
41.3460,19.5670
40.5000,20.2500
42.4510,19.8920
41.8000,19.8670
40.4390,19.8440
40.2340,20.3520
40.6330,20.0830
41.1790,20.3150
40.8000,19.9170
42.2140,19.4360
41.0320,19.9760
40.7060,20.7000
40.8700,20.1840
42.0620,20.0170
41.7060,19.8250
40.6830,19.6190
39.9080,20.3580
40.5830,19.7500
40.2170,20.2000
42.4040,20.1670
42.1670,20.3330
42.0440,19.9000
41.4830,19.6170
41.8330,20.0000
41.0460,19.7510
41.8760,20.3200
40.7410,19.6730
40.3130,20.1890
42.0810,20.3080
41.3910,19.6550
40.7670,19.6170
40.6380,19.5100
41.0670,20.2000
41.6360,19.7130
42.3370,19.4340
40.9030,20.6530
42.1830,19.7500
41.6830,19.8930
41.6500,19.6200
41.7800,20.0840
41.5780,19.6920
40.6170,20.9500
40.8570,20.0630
40.2960,20.0190
42.2000,20.3670
41.0790,19.9890
41.2670,19.7830
41.5090,19.7930
42.0900,19.8120
41.7740,19.7860
39.8760,20.0050
39.9510,20.0980
41.4780,19.7180
42.2610,20.0170
40.8240,19.6040
41.8140,19.5940
27.5540,81.4230
26.7270,82.3430
27.6540,77.3500
25.3330,83.0000
26.0260,82.2850
27.4970,77.4630
27.5810,77.6970
27.4330,77.7430
27.6480,77.3760
27.2550,81.7060
27.0830,77.9670
27.5070,82.0050
26.7400,83.8890
-8.1160,-79.0300
-12.0650,-75.2050
-12.0510,-77.1250
-5.0000,-80.3330
-8.1600,-79.0010
-13.0000,-72.2500
-11.8500,-76.4500
-6.7710,-79.8410
-12.0300,-77.1470
-3.7490,-73.2540
48.8330,81.5000
47.5830,52.1670
48.0000,68.0000
44.8530,65.5090
45.0000,77.9170
51.1800,71.4460
14.8890,5.2690
16.0000,13.5000
19.7500,10.2500
15.0000,10.5000
14.3330,2.0830
14.2500,7.2500
13.5140,2.1100
13.2000,3.6000
-19.0000,33.5000
-15.9810,37.5350
-15.6490,37.6640
-15.6920,38.1580
-14.7950,36.8540
-13.0000,36.7000
-15.0190,38.2120
-14.9170,40.3020
-16.1450,38.3710
-15.4640,36.9820
-15.1760,37.7400
-12.5000,39.4000
-14.4930,38.9290
-14.6560,38.8910
-15.0000,39.0000
-17.4470,37.6990
-25.5000,32.3330
-15.5710,40.4120
-17.0000,37.0000
-16.1440,38.3680
-19.2000,34.8000
-16.8370,36.9870
-14.3860,38.3490
-16.3280,36.9860
-16.1400,37.3850
-13.6720,35.5890
-15.5000,33.0000
-14.7940,37.4090
-23.0000,34.5000
-15.2470,37.4190
-15.1280,39.0940
-13.7750,37.3620
42.7010,42.2150
41.9120,41.7680
41.6430,42.4430
42.4620,43.0920
42.0160,42.0310
